User ID,Prompt
009573f5,"Previously, the user has taken the following courses: Detecting COVID-19 with Chest X-Ray using PyTorch, Command Line Tools for Genomic Data Science, COVID19 Data Analysis Using Python, Data Analysis Tools. In the future, the user wants to take ""Machine Learning for Data Analysis"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
0096b0ea,"Previously, the user has taken the following courses: Genome Sequencing (Bioinformatics II), Industrial Biotechnology, Plant Bioinformatics, Plant Bioinformatics Capstone. In the future, the user wants to take ""Patenting in Biotechnology"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009ab9dd,"Previously, the user has taken the following courses: Violence Against Healthcare, From Freedom Rides to Ferguson: Narratives of Nonviolence in the American Civil Rights Movement, ART of the MOOC: Public Art and Pedagogy, ART of the MOOC: Activism and Social Movements. In the future, the user wants to take ""Healing with the Arts"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009ae811,"Previously, the user has taken the following courses: The Changing Arctic, Introduction to the Arctic: Climate, Introduction to Climate Change and Health, Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action. In the future, the user wants to take ""Cities are back in town : urban sociology for a globalizing urban world"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009bad5f,"Previously, the user has taken the following courses: Global Postharvest Loss Prevention: Fundamentals, Technologies, and Actors, Managing Supply Chain Disruption During COVID-19, Disease Clusters, Outbreaks and Epidemics. In the future, the user wants to take ""Community Change in Public Health"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009bfc53,"Previously, the user has taken the following courses: Regression Modeling in Practice, PyCaret: Anatomy of Regression, Predicting House Prices with Regression using TensorFlow, Linear Regression with Python. In the future, the user wants to take ""TensorFlow for AI: Get to Know Tensorflow"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009cd0a9,"Previously, the user has taken the following courses: Build a Simple App in Android Studio with Java, Build an App in Android Studio using Static Files, Build a Linear Layout App in Android Studio, Build an App in Android Studio using Activities. In the future, the user wants to take ""Build an App in Android Studio using Read-Write"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009df55b,"Previously, the user has taken the following courses: Intelligent Machining, Advanced Manufacturing Process Analysis, Production Machine Learning Systems, Project Planning and Machine Learning. In the future, the user wants to take ""Statistical Thinking for Industrial Problem Solving, presented by JMP"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009eb07a,"Previously, the user has taken the following courses: Mindware: Critical Thinking for the Information Age, Mind of the Universe: Science in Progress, How Things Work: An Introduction to Physics, Emergent Phenomena in Science and Everyday Life. In the future, the user wants to take ""Science & Religion 101"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
009f1f17,"Previously, the user has taken the following courses: Job Success: Get Hired or Promoted in 3 Steps, Personal Leadership Development Planning and Leading High Performing Teams, Adapt your leadership style, Foundations of Everyday Leadership. In the future, the user wants to take ""Moral Foundations of Politics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
